0.99461493,0.36116769,0.588196868,0.719760054,0.768607079,0.444396524,0.113903635,0.693591863,0.032747135,0.196772743,None
0.858403113,0.362481579,0.776651767,0.885812992,0.400506634,0.819071707,0.554625684,0.755541476,0.250607747,0.808081374,None
0.448968218,0.516185369,0.797436578,0.410905084,0.841287504,0.556460118,0.816685129,0.998344058,0.270496309,0.651448731,None
0.335419654,0.743002229,0.693700082,0.921631255,0.058022191,0.789954426,0.25314606,0.409437151,0.220411635,0.605295776,None
0.953368141,0.357049253,0.625446415,0.410279902,0.897993612,0.988923809,0.617972413,0.149920337,0.910288089,0.20291828,None
0.641600324,0.505106057,0.866955277,0.60567438,0.876300036,0.780623647,0.124678239,0.357291956,0.688437098,0.029727191,None
0.495947536,0.299443652,0.450331829,0.396073389,0.13603883,0.20570937,0.298922991,0.670807864,0.682624976,0.798280907,None
0.078443254,0.039640637,0.130847328,0.684987189,0.517853936,0.432514242,0.532135097,0.497166028,0.307570956,0.346988783,None
0.05325253,0.439559181,0.543620666,0.350888688,0.00777723,0.755478244,0.649583716,0.489094342,0.587146618,0.147923958,None
0.928442889,0.978407532,0.82929968,0.019713269,0.757855093,0.943550012,0.74973547,0.393608658,0.748361704,0.705246195,None
0.959526324,0.163289436,0.69511199,0.546951267,0.708273298,0.766472127,0.820447288,0.790894893,0.773390979,0.117023848,None
0.398236316,0.786217785,0.623260077,0.441178065,0.474240063,0.05799075,0.345313734,0.582293804,0.325919189,0.038140751,None
0.477786721,0.430220022,0.916573802,0.42390652,0.930498631,0.336815706,0.188643665,0.932102122,0.622825328,0.692994761,None
0.287717742,0.469527803,0.590528553,0.38901764,0.76707564,0.29029052,0.672311037,0.069229805,0.719646896,0.823664488,None
0.39925992,0.364862313,0.592727689,0.445725123,0.156371113,0.418932653,0.527280336,0.253708787,0.274782675,0.546616851,None
0.311388088,0.946020376,0.857271752,0.588739911,0.553832242,0.192401379,0.010161534,0.801431642,0.724670479,0.510156517,None
0.403353234,0.955300701,0.646608666,0.360447893,0.725112213,0.335250554,0.073763524,0.001531652,0.020607958,0.356719469,None
0.207677374,0.10212918,0.161410408,0.173698372,0.790174388,0.719674489,0.863433849,0.039828087,0.960451458,0.637562197,None
0.890520889,0.121603669,0.565736196,0.138747348,0.187883655,0.777327157,0.773450703,0.237776572,0.360612797,0.918406421,None
0.518056126,0.38792913,0.029014307,0.814236132,0.967497144,0.482074683,0.097165378,0.710679704,0.283574406,0.398388922,None
0.321083009,0.591997547,0.268964525,0.544511845,0.54054542,0.874966242,0.247843166,0.475390173,0.837849602,0.058916743,None
